P14060	3BHS1_HUMAN	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|3-beta-hydroxysteroid 3-dehydrogenase|3BHS1_HUMAN|Delta-5-3-ketosteroid isomerase|Dihydrotestosterone oxidoreductase|Steroid Delta-isomerase|Trophoblast antigen FDO161G
Q96PZ0	PUS7_HUMAN	PUS7_HUMAN|Pseudouridylate synthase 7 homolog
Q8N0Z8	PUSL1_HUMAN	PUSL1_HUMAN|tRNA pseudouridine synthase-like 1|tRNA pseudouridylate synthase-like 1|tRNA-uridine isomerase-like 1
Q96HA9	PX11C_HUMAN	PX11C_HUMAN|Peroxin-11C|Peroxisomal biogenesis factor 11C|Peroxisomal membrane protein 11C|Protein PEX11 homolog gamma
Q5TGL8	PXDC1_HUMAN	PX domain-containing protein 1|PXDC1_HUMAN
Q9NRI6	PYY2_HUMAN	PYY2_HUMAN|Putative peptide YY-2
Q5JQD4	PYY3_HUMAN	PYY-III|PYY3_HUMAN|Putative peptide YY-3
Q9NP90	RAB9B_HUMAN	RAB9B_HUMAN|Rab-9-like|Rab-9-like protein|Ras-related protein Rab-9B
Q15276	RABE1_HUMAN	RABE1_HUMAN|Rab GTPase-binding effector protein 1|Rabaptin-4|Rabaptin-5|Rabaptin-5alpha|Renal carcinoma antigen NY-REN-17
Q9H5N1	RABE2_HUMAN	RABE2_HUMAN|Rab GTPase-binding effector protein 2|Rabaptin-5beta
P63244	RACK1_HUMAN	Cell proliferation-inducing gene 21|Cell proliferation-inducing gene 21 protein|Guanine nucleotide-binding protein subunit beta-2-like 1|Guanine nucleotide-binding protein subunit beta-like protein 12.3|Human lung cancer oncogene 7|Human lung cancer oncogene 7 protein|RACK1_HUMAN|Receptor for activated C kinase|Receptor of activated protein C kinase 1|Small ribosomal subunit protein RACK1
Q15109	RAGE_HUMAN	Advanced glycosylation end product-specific receptor|RAGE_HUMAN|Receptor for advanced glycosylation end products
P46060	RAGP1_HUMAN	RAGP1_HUMAN|Ran GTPase-activating protein 1
Q9P0K7	RAI14_HUMAN	Ankycorbin|Ankyrin repeat and coiled-coil structure-containing|Ankyrin repeat and coiled-coil structure-containing protein|Novel retinal pigment epithelial cell|Novel retinal pigment epithelial cell protein|RAI14_HUMAN|Retinoic acid-induced protein 14
P10826	RARB_HUMAN	HBV-activated|HBV-activated protein|Nuclear receptor subfamily 1 group B member 2|RAR-epsilon|RARB_HUMAN|Retinoic acid receptor beta
P13631	RARG_HUMAN	Nuclear receptor subfamily 1 group B member 3|RARG_HUMAN|Retinoic acid receptor gamma
Q99969	RARR2_HUMAN	Chemerin|RAR-responsive protein TIG2|RARR2_HUMAN|Retinoic acid receptor responder protein 2|Tazarotene-induced gene 2|Tazarotene-induced gene 2 protein
Q8IY67	RAVR1_HUMAN	Protein raver-1|RAVR1_HUMAN|Ribonucleoprotein PTB-binding 1
Q9HCJ3	RAVR2_HUMAN	Protein raver-2|RAVR2_HUMAN|Ribonucleoprotein PTB-binding 2
Q08999	RBL2_HUMAN	130 kDa retinoblastoma-associated|130 kDa retinoblastoma-associated protein|RBL2_HUMAN|Retinoblastoma-like protein 2|Retinoblastoma-related protein 2|pRb2
Q9NTZ6	RBM12_HUMAN	RBM12_HUMAN|RNA-binding motif protein 12|RNA-binding protein 12|SH3/WW domain anchor protein in the nucleus
Q96PK6	RBM14_HUMAN	Paraspeckle protein 2|RBM14_HUMAN|RNA-binding motif protein 14|RNA-binding protein 14|RRM-containing coactivator activator/modulator|Synaptotagmin-interacting|Synaptotagmin-interacting protein
Q96T37	RBM15_HUMAN	One-twenty two protein 1|RBM15_HUMAN|RNA-binding motif protein 15|RNA-binding protein 15
Q96H35	RBM18_HUMAN	Probable RNA-binding protein 18|RBM18_HUMAN|RNA-binding motif protein 18
Q9Y4C8	RBM19_HUMAN	Probable RNA-binding protein 19|RBM19_HUMAN|RNA-binding motif protein 19
Q5T481	RBM20_HUMAN	RBM20_HUMAN|RNA-binding motif protein 20|RNA-binding protein 20
Q9UKL0	RCOR1_HUMAN	Protein CoREST|RCOR1_HUMAN|REST corepressor 1
Q8IZV5	RDH10_HUMAN	RDH10_HUMAN|Retinol dehydrogenase 10|Short chain dehydrogenase/reductase family 16C member 4
Q8TC12	RDH11_HUMAN	Androgen-regulated short-chain dehydrogenase/reductase 1|HCV core-binding protein HCBP12|Prostate short-chain dehydrogenase/reductase 1|RDH11_HUMAN|Retinal reductase 1|Retinol dehydrogenase 11|Short chain dehydrogenase/reductase family 7C member 1
P61575	RECK8_HUMAN	Endogenous retrovirus group K member 8 Rec|Endogenous retrovirus group K member 8 Rec protein|HERV-K115 Rec|HERV-K115 Rec protein|HERV-K_8p23.1 provirus Rec|HERV-K_8p23.1 provirus Rec protein|RECK8_HUMAN
O95980	RECK_HUMAN	RECK_HUMAN|Reversion-inducing cysteine-rich protein with Kazal motifs|Suppressor of tumorigenicity 15|Suppressor of tumorigenicity 15 protein
P35243	RECO_HUMAN	Cancer-associated retinopathy|Cancer-associated retinopathy protein|RECO_HUMAN|Recoverin
Q9NS39	RED2_HUMAN	Double-stranded RNA-specific editase B2|RED2_HUMAN|RNA-dependent adenosine deaminase 3|RNA-editing deaminase 2|RNA-editing enzyme 2|dsRNA adenosine deaminase B2
Q8IUW5	RELL1_HUMAN	RELL1_HUMAN|RELT-like protein 1
Q9H0H5	RGAP1_HUMAN	Male germ cell RacGap|Protein CYK4 homolog|RGAP1_HUMAN|Rac GTPase-activating protein 1
P41220	RGS2_HUMAN	Cell growth-inhibiting gene 31|Cell growth-inhibiting gene 31 protein|G0/G1 switch regulatory protein 8|RGS2_HUMAN|Regulator of G-protein signaling 2
P49796	RGS3_HUMAN	RGS3_HUMAN|Regulator of G-protein signaling 3
P49798	RGS4_HUMAN	RGS4_HUMAN|Regulator of G-protein signaling 4
Q96CC6	RHDF1_HUMAN	Epidermal growth factor receptor-related|Epidermal growth factor receptor-related protein|Inactive rhomboid protein 1|RHDF1_HUMAN|Rhomboid 5 homolog 1|Rhomboid family member 1|p100hRho
Q6PJF5	RHDF2_HUMAN	Inactive rhomboid protein 2|RHDF2_HUMAN|Rhomboid 5 homolog 2|Rhomboid family member 2|Rhomboid veinlet-like protein 5|Rhomboid veinlet-like protein 6
Q02161	RHD_HUMAN	Blood group Rh(D) polypeptide|RHD_HUMAN|RHXIII|Rh polypeptide 2|Rhesus D antigen
A8MT19	RHN2P_HUMAN	Putative rhophilin-2-like protein RHPN2P1|RHN2P_HUMAN|Rhophilin-2 pseudogene 1
Q9BSD3	RHNO1_HUMAN	RAD9, HUS1, RAD1-interacting nuclear orphan protein 1|RAD9, RAD1, HUS1-interacting nuclear orphan|RAD9, RAD1, HUS1-interacting nuclear orphan protein|RHNO1_HUMAN
A6NNX1	RIAD1_HUMAN	RIAD1_HUMAN|RIIa domain-containing protein 1
Q8N443	RIBC1_HUMAN	RIB43A-like with coiled-coils protein 1|RIBC1_HUMAN
Q9H4K1	RIBC2_HUMAN	RIB43A-like with coiled-coils protein 2|RIBC2_HUMAN
Q969G6	RIFK_HUMAN	ATP:riboflavin 5'-phosphotransferase|Flavokinase|RIFK_HUMAN|Riboflavin kinase
Q8IXN7	RIMKA_HUMAN	N-acetylaspartylglutamate synthase A|N-acetylaspartylglutamylglutamate synthase A|RIMKA_HUMAN|Ribosomal protein S6 modification-like protein A
Q0D2K3	RIPP1_HUMAN	Protein ripply1|RIPP1_HUMAN
Q5TAB7	RIPP2_HUMAN	Protein ripply2|RIPP2_HUMAN
Q6ZS17	RIPR1_HUMAN	RIPR1_HUMAN|Rho family-interacting cell polarization regulator 1
Q9Y4F9	RIPR2_HUMAN	RIPR2_HUMAN|Rho family-interacting cell polarization regulator 2
P61313	RL15_HUMAN	60S ribosomal protein L15|Large ribosomal subunit protein eL15|RL15_HUMAN
P62829	RL23_HUMAN	60S ribosomal protein L17|60S ribosomal protein L23|Large ribosomal subunit protein uL14|RL23_HUMAN
Q9UNX3	RL26L_HUMAN	60S ribosomal protein L26-like 1|Large ribosomal subunit protein uL24-like 1|RL26L_HUMAN
P46779	RL28_HUMAN	60S ribosomal protein L28|Large ribosomal subunit protein eL28|RL28_HUMAN
P62910	RL32_HUMAN	60S ribosomal protein L32|Large ribosomal subunit protein eL32|RL32_HUMAN
P49207	RL34_HUMAN	60S ribosomal protein L34|Large ribosomal subunit protein eL34|RL34_HUMAN
A6NKH3	RL37L_HUMAN	Putative 60S ribosomal protein L37a-like|Putative 60S ribosomal protein L37a-like protein|RL37L_HUMAN|Ribosomal protein L37a pseudogene 8
Q9NRX2	RM17_HUMAN	39S ribosomal protein L17, mitochondrial|LYST-interacting protein 2|Mitochondrial large ribosomal subunit protein bL17m|RM17_HUMAN
Q9H0U6	RM18_HUMAN	39S ribosomal protein L18, mitochondrial|Mitochondrial large ribosomal subunit protein uL18m|RM18_HUMAN
P49406	RM19_HUMAN	39S ribosomal protein L15, mitochondrial|39S ribosomal protein L19, mitochondrial|Mitochondrial large ribosomal subunit protein bL19m|RM19_HUMAN
Q4U2R6	RM51_HUMAN	39S ribosomal protein L51, mitochondrial|Mitochondrial large ribosomal subunit protein mL51|RM51_HUMAN|bMRP-64
Q86TS9	RM52_HUMAN	39S ribosomal protein L52, mitochondrial|Mitochondrial large ribosomal subunit protein mL52|RM52_HUMAN
Q9H9A7	RMI1_HUMAN	BLM-associated protein of 75 kDa|FAAP75|RMI1_HUMAN|RecQ-mediated genome instability protein 1
Q96E14	RMI2_HUMAN	BLM-associated protein of 18 kDa|RMI2_HUMAN|RecQ-mediated genome instability protein 2
Q8WU17	RN139_HUMAN	E3 ubiquitin-protein ligase RNF139|RING finger protein 139|RING-type E3 ubiquitin transferase RNF139|RN139_HUMAN|Translocation in renal carcinoma on chromosome 8|Translocation in renal carcinoma on chromosome 8 protein
Q8WVD5	RN141_HUMAN	RING finger protein 141|RN141_HUMAN|Zinc finger protein 230
Q96MT1	RN145_HUMAN	RING finger protein 145|RN145_HUMAN
Q9BXT8	RNF17_HUMAN	RING finger protein 17|RNF17_HUMAN|Tudor domain-containing protein 4
Q9Y225	RNF24_HUMAN	RING finger protein 24|RNF24_HUMAN
Q96BH1	RNF25_HUMAN	E3 ubiquitin-protein ligase RNF25|RING finger protein 25|RING-type E3 ubiquitin transferase RNF25|RNF25_HUMAN
Q9BY78	RNF26_HUMAN	E3 ubiquitin-protein ligase RNF26|RING finger protein 26|RNF26_HUMAN
Q96EP0	RNF31_HUMAN	E3 ubiquitin-protein ligase RNF31|HOIL-1-interacting|HOIL-1-interacting protein|RING finger protein 31|RING-type E3 ubiquitin transferase RNF31|RNF31_HUMAN|Zinc in-between-RING-finger ubiquitin-associated domain|Zinc in-between-RING-finger ubiquitin-associated domain protein
Q9H0A6	RNF32_HUMAN	RING finger protein 32|RNF32_HUMAN
O60930	RNH1_HUMAN	RNH1_HUMAN|Ribonuclease H type II|Ribonuclease H1
Q8TA86	RP9_HUMAN	Pim-1-associated|Pim-1-associated protein|RP9_HUMAN|Retinitis pigmentosa 9|Retinitis pigmentosa 9 protein
Q9P1U0	RPA12_HUMAN	DNA-directed RNA polymerase I subunit H|DNA-directed RNA polymerase I subunit RPA12|RPA12_HUMAN|Zinc ribbon domain-containing protein 1
Q9GZM3	RPB1B_HUMAN	DNA-directed RNA polymerase II subunit J2|DNA-directed RNA polymerase II subunit RPB11-b1|RPB1B_HUMAN
Q9H1A7	RPB1C_HUMAN	DNA-directed RNA polymerase II subunit J3|DNA-directed RNA polymerase II subunit RPB11-b2|RPB1C_HUMAN
P24928	RPB1_HUMAN	DNA-directed RNA polymerase II subunit A|DNA-directed RNA polymerase II subunit RPB1|DNA-directed RNA polymerase III largest subunit|RNA-directed RNA polymerase II subunit RPB1|RPB1_HUMAN
Q13905	RPGF1_HUMAN	CRK SH3-binding GNRP|Guanine nucleotide-releasing factor 2|Protein C3G|RPGF1_HUMAN|Rap guanine nucleotide exchange factor 1
P04843	RPN1_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit|Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1|RPN1_HUMAN|Ribophorin I|Ribophorin-1
O00411	RPOM_HUMAN	DNA-directed RNA polymerase, mitochondrial|RPOM_HUMAN
O95059	RPP14_HUMAN	RPP14_HUMAN|Ribonuclease P protein subunit p14
Q9H633	RPP21_HUMAN	RPP21_HUMAN|Ribonuclease P protein subunit p21|Ribonuclease P/MRP 21 kDa subunit|Ribonucleoprotein V
Q9BUL9	RPP25_HUMAN	RPP25_HUMAN|Ribonuclease P protein subunit p25
O95707	RPP29_HUMAN	RPP29_HUMAN|Ribonuclease P protein subunit p29
Q96E11	RRFM_HUMAN	RRFM_HUMAN|Ribosome-recycling factor, mitochondrial|Ribosome-releasing factor, mitochondrial
Q96EU6	RRP36_HUMAN	RRP36_HUMAN|Ribosomal RNA processing protein 36 homolog
P62851	RS25_HUMAN	40S ribosomal protein S25|RS25_HUMAN|Small ribosomal subunit protein eS25
P62857	RS28_HUMAN	40S ribosomal protein S28|RS28_HUMAN|Small ribosomal subunit protein eS28
P62241	RS8_HUMAN	40S ribosomal protein S8|RS8_HUMAN|Small ribosomal subunit protein eS8
Q96IZ7	RSRC1_HUMAN	Arginine/serine-rich coiled-coil protein 1|RSRC1_HUMAN|Serine/Arginine-related protein 53
Q7L4I2	RSRC2_HUMAN	Arginine/serine-rich coiled-coil protein 2|RSRC2_HUMAN
Q9BUV0	RSRP1_HUMAN	Arginine/serine-rich protein 1|RSRP1_HUMAN
Q9BSG5	RTBDN_HUMAN	RTBDN_HUMAN|Retbindin
Q9BZR6	RTN4R_HUMAN	Nogo receptor|Nogo-66 receptor|RTN4R_HUMAN|Reticulon-4 receptor
Q9NQC3	RTN4_HUMAN	Foocen|Neurite outgrowth inhibitor|Neuroendocrine-specific|Neuroendocrine-specific protein|Neuroendocrine-specific protein C homolog|RTN-x|RTN4_HUMAN|Reticulon-4|Reticulon-5
Q9Y230	RUVB2_HUMAN	48 kDa TATA box-binding protein-interacting|48 kDa TATA box-binding protein-interacting protein|51 kDa erythrocyte cytosolic|51 kDa erythrocyte cytosolic protein|INO80 complex subunit J|RUVB2_HUMAN|Repressing pontin 52|RuvB-like 2|TIP49b|TIP60-associated protein 54-beta
A8MWD9	RUXGL_HUMAN	Putative small nuclear ribonucleoprotein G-like protein 15|RUXGL_HUMAN
P62308	RUXG_HUMAN	RUXG_HUMAN|Sm protein G|Small nuclear ribonucleoprotein G
P04271	S100B_HUMAN	Protein S100-B|S-100 protein beta chain|S-100 protein subunit beta|S100 calcium-binding protein B|S100B_HUMAN
P29377	S100G_HUMAN	Calbindin-D9k|Protein S100-G|S100 calcium-binding protein G|S100G_HUMAN|Vitamin D-dependent calcium-binding protein, intestinal
P25815	S100P_HUMAN	Migration-inducing gene 9|Migration-inducing gene 9 protein|Protein S100-E|Protein S100-P|S100 calcium-binding protein P|S100P_HUMAN
Q8WXG8	S100Z_HUMAN	Protein S100-Z|S100 calcium-binding protein Z|S100Z_HUMAN
Q9UKG4	S13A4_HUMAN	Na(+)/sulfate cotransporter SUT-1|NaS2|S13A4_HUMAN|Solute carrier family 13 member 4
Q86YT5	S13A5_HUMAN	Na(+)/citrate cotransporter|S13A5_HUMAN|Sodium-coupled citrate transporter|Sodium-dependent citrate transporter|Solute carrier family 13 member 5
Q92503	S14L1_HUMAN	S14L1_HUMAN|SEC14-like protein 1
O76054	S14L2_HUMAN	Alpha-tocopherol-associated|Alpha-tocopherol-associated protein|S14L2_HUMAN|SEC14-like protein 2|Squalene transfer|Squalene transfer protein|Supernatant protein factor
Q9UDX4	S14L3_HUMAN	S14L3_HUMAN|SEC14-like protein 3|Tocopherol-associated protein 2
Q9UDX3	S14L4_HUMAN	S14L4_HUMAN|SEC14-like protein 4|Tocopherol-associated protein 3
O43304	S14L5_HUMAN	S14L5_HUMAN|SEC14-like protein 5
B5MCN3	S14L6_HUMAN	Putative SEC14-like protein 6|S14L6_HUMAN
Q9Y226	S22AD_HUMAN	Organic anion transporter 10|Organic cation transporter-like 3|S22AD_HUMAN|Solute carrier family 22 member 13
Q9Y267	S22AE_HUMAN	Organic cation transporter-like 4|S22AE_HUMAN|Solute carrier family 22 member 14
Q8IZD6	S22AF_HUMAN	Fly-like putative transporter 1|S22AF_HUMAN|Solute carrier family 22 member 15
Q86VW1	S22AG_HUMAN	Carnitine transporter 2|Fly-like putative transporter 2|Organic cation transporter OKB1|Organic cation/carnitine transporter 6|S22AG_HUMAN|Solute carrier family 22 member 16
Q8WUG5	S22AH_HUMAN	24p3 receptor|Brain-type organic cation transporter|Lipocalin-2 receptor|Neutrophil gelatinase-associated lipocalin receptor|S22AH_HUMAN|Solute carrier family 22 member 17
Q96BI1	S22AI_HUMAN	Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene A|Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene A protein|Efflux transporter-like|Efflux transporter-like protein|Imprinted multi-membrane-spanning polyspecific transporter-related protein 1|Organic cation transporter-like protein 2|S22AI_HUMAN|Solute carrier family 22 member 1-like|Solute carrier family 22 member 18|Tumor-suppressing STF cDNA 5|Tumor-suppressing STF cDNA 5 protein|Tumor-suppressing subchromosomal transferable fragment candidate gene 5|Tumor-suppressing subchromosomal transferable fragment candidate gene 5 protein|p45-Beckwith-Wiedemann region 1 A
Q9H2B4	S26A1_HUMAN	S26A1_HUMAN|Solute carrier family 26 member 1|Sulfate anion transporter 1
P50443	S26A2_HUMAN	Diastrophic dysplasia|Diastrophic dysplasia protein|S26A2_HUMAN|Solute carrier family 26 member 2|Sulfate transporter
P40879	S26A3_HUMAN	Chloride anion exchanger|Down-regulated in adenoma|S26A3_HUMAN|Solute carrier family 26 member 3
O43511	S26A4_HUMAN	Pendrin|S26A4_HUMAN|Sodium-independent chloride/iodide transporter|Solute carrier family 26 member 4
P58743	S26A5_HUMAN	Prestin|S26A5_HUMAN|Solute carrier family 26 member 5
Q9NVC3	S38A7_HUMAN	S38A7_HUMAN|Sodium-coupled neutral amino acid transporter 7|Solute carrier family 38 member 7
A6NNN8	S38A8_HUMAN	Putative sodium-coupled neutral amino acid transporter 8|S38A8_HUMAN|Solute carrier family 38 member 8
Q8NBW4	S38A9_HUMAN	Neutral amino acid transporter 9|S38A9_HUMAN|Solute carrier family 38 member 9|Up-regulated in lung cancer 11
Q9HBR0	S38AA_HUMAN	Putative sodium-coupled neutral amino acid transporter 10|S38AA_HUMAN|Solute carrier family 38 member 10
Q9BY07	S4A5_HUMAN	Electrogenic sodium bicarbonate cotransporter 4|NBCe2|S4A5_HUMAN|Solute carrier family 4 member 5
Q9Y6M7	S4A7_HUMAN	Electroneutral Na/HCO(3) cotransporter|S4A7_HUMAN|Sodium bicarbonate cotransporter 2|Sodium bicarbonate cotransporter 2b|Sodium bicarbonate cotransporter 3|Solute carrier family 4 member 7
Q2Y0W8	S4A8_HUMAN	Electroneutral Na(+)-driven Cl-HCO3 exchanger|Electroneutral sodium bicarbonate exchanger 1|S4A8_HUMAN|Solute carrier family 4 member 8|k-NBC3
Q9NWF4	S52A1_HUMAN	Porcine endogenous retrovirus A receptor 2|Protein GPR172B|Riboflavin transporter 1|S52A1_HUMAN|Solute carrier family 52, riboflavin transporter, member 1
Q9HAB3	S52A2_HUMAN	Porcine endogenous retrovirus A receptor 1|Protein GPR172A|Riboflavin transporter 3|S52A2_HUMAN|Solute carrier family 52, riboflavin transporter, member 2
Q8TEE9	SAP25_HUMAN	25 kDa Sin3-associated polypeptide|Histone deacetylase complex subunit SAP25|SAP25_HUMAN|Sin3 corepressor complex subunit SAP25
O75446	SAP30_HUMAN	30 kDa Sin3-associated polypeptide|Histone deacetylase complex subunit SAP30|SAP30_HUMAN|Sin3 corepressor complex subunit SAP30|Sin3-associated polypeptide p30
Q15020	SART3_HUMAN	SART3_HUMAN|Squamous cell carcinoma antigen recognized by T-cells 3|Tat-interacting protein of 110 kDa|p110 nuclear RNA-binding|p110 nuclear RNA-binding protein
A3KN83	SBNO1_HUMAN	Monocyte protein 3|Protein strawberry notch homolog 1|SBNO1_HUMAN
Q4G0G5	SC2B2_HUMAN	SC2B2_HUMAN|Secretoglobin family 2B member 2|Secretoglobin-like|Secretoglobin-like protein
O94979	SC31A_HUMAN	ABP125|ABP130|Protein transport protein Sec31A|SC31A_HUMAN|SEC31-like protein 1|SEC31-related protein A|Web1-like|Web1-like protein
Q9NQW1	SC31B_HUMAN	Protein transport protein Sec31B|SC31B_HUMAN|SEC31-like protein 2|SEC31-related protein B|SEC31B-1
P31645	SC6A4_HUMAN	5HT transporter|SC6A4_HUMAN|Sodium-dependent serotonin transporter|Solute carrier family 6 member 4
Q9Y345	SC6A5_HUMAN	SC6A5_HUMAN|Sodium- and chloride-dependent glycine transporter 2|Solute carrier family 6 member 5
P31641	SC6A6_HUMAN	SC6A6_HUMAN|Sodium- and chloride-dependent taurine transporter|Solute carrier family 6 member 6
Q99884	SC6A7_HUMAN	SC6A7_HUMAN|Sodium-dependent proline transporter|Solute carrier family 6 member 7
P48029	SC6A8_HUMAN	SC6A8_HUMAN|Sodium- and chloride-dependent creatine transporter 1|Solute carrier family 6 member 8
P51172	SCNND_HUMAN	Amiloride-sensitive sodium channel subunit delta|Delta-NaCH|Epithelial Na(+) channel subunit delta|Nonvoltage-gated sodium channel 1 subunit delta|SCNED|SCNND_HUMAN
P51170	SCNNG_HUMAN	Amiloride-sensitive sodium channel subunit gamma|Epithelial Na(+) channel subunit gamma|Gamma-NaCH|Nonvoltage-gated sodium channel 1 subunit gamma|SCNEG|SCNNG_HUMAN
P22307	SCP2_HUMAN	Acetyl-CoA C-myristoyltransferase|Non-specific lipid-transfer|Non-specific lipid-transfer protein|Propanoyl-CoA C-acyltransferase|SCP-2/3-oxoacyl-CoA thiolase|SCP-2/thiolase|SCP-chi|SCP2_HUMAN|SCPX|Sterol carrier protein 2|Sterol carrier protein X
Q8NBX0	SCPDL_HUMAN	SCPDL_HUMAN|Saccharopine dehydrogenase-like oxidoreductase
P47872	SCTR_HUMAN	SCTR_HUMAN|Secretin receptor
Q8IWY4	SCUB1_HUMAN	SCUB1_HUMAN|Signal peptide, CUB and EGF-like domain-containing protein 1
Q7Z5N4	SDK1_HUMAN	Protein sidekick-1|SDK1_HUMAN
Q58EX2	SDK2_HUMAN	Protein sidekick-2|SDK2_HUMAN
P57772	SELB_HUMAN	Elongation factor sec|Eukaryotic elongation factor, selenocysteine-tRNA-specific|SELB_HUMAN|Selenocysteine-specific elongation factor
Q8NCE0	SEN2_HUMAN	SEN2_HUMAN|tRNA-intron endonuclease Sen2|tRNA-splicing endonuclease subunit Sen2
Q9BSV6	SEN34_HUMAN	Leukocyte receptor cluster member 5|SEN34_HUMAN|tRNA-intron endonuclease Sen34|tRNA-splicing endonuclease subunit Sen34
Q7Z6J9	SEN54_HUMAN	SEN54 homolog|SEN54_HUMAN|tRNA-intron endonuclease Sen54|tRNA-splicing endonuclease subunit Sen54
Q9NRX5	SERC1_HUMAN	SERC1_HUMAN|Serine incorporator 1|Tumor differentially expressed protein 1-like|Tumor differentially expressed protein 2
Q96SA4	SERC2_HUMAN	SERC2_HUMAN|Serine incorporator 2|Tumor differentially expressed protein 2-like
Q13530	SERC3_HUMAN	SERC3_HUMAN|Serine incorporator 3|Tumor differentially expressed protein 1
Q9Y6X1	SERP1_HUMAN	Ribosome-attached membrane protein 4|SERP1_HUMAN|Stress-associated endoplasmic reticulum protein 1
Q96LD1	SGCZ_HUMAN	SGCZ_HUMAN|ZSG1|Zeta-sarcoglycan
A6NJ88	SGE2P_HUMAN	Putative SAGE1-like|Putative SAGE1-like protein|SGE2P_HUMAN|Sarcoma antigen 2 pseudogene
Q9BX95	SGPP1_HUMAN	SGPP1_HUMAN|Sphingosine-1-phosphatase 1|Sphingosine-1-phosphate phosphatase 1|Sphingosine-1-phosphate phosphohydrolase 1
Q8IWX5	SGPP2_HUMAN	SGPP2_HUMAN|Sphingosine-1-phosphatase 2|Sphingosine-1-phosphate phosphatase 2
Q9Y566	SHAN1_HUMAN	SH3 and multiple ankyrin repeat domains protein 1|SHAN1_HUMAN|Somatostatin receptor-interacting|Somatostatin receptor-interacting protein
Q9UPX8	SHAN2_HUMAN	Cortactin-binding protein 1|Proline-rich synapse-associated protein 1|SH3 and multiple ankyrin repeat domains protein 2|SHAN2_HUMAN
Q9BYB0	SHAN3_HUMAN	Proline-rich synapse-associated protein 2|SH3 and multiple ankyrin repeat domains protein 3|SHAN3_HUMAN
Q9BTD1	SHAS3_HUMAN	Putative uncharacterized protein SHANK2-AS3|SHAS3_HUMAN
P78324	SHPS1_HUMAN	Brain Ig-like molecule with tyrosine-based activation motifs|CD172 antigen-like family member A|Inhibitory receptor SHPS-1|Macrophage fusion receptor|MyD-1 antigen|SHPS1_HUMAN|Signal-regulatory protein alpha-1|Signal-regulatory protein alpha-2|Signal-regulatory protein alpha-3|Tyrosine-protein phosphatase non-receptor type substrate 1|p84
Q6PI26	SHQ1_HUMAN	Protein SHQ1 homolog|SHQ1_HUMAN
Q96JF0	SIAT2_HUMAN	Beta-galactoside alpha-2,6-sialyltransferase 2|CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,6-sialyltransferase 2|SIAT2_HUMAN|ST6Gal II|Sialyltransferase 2
Q11203	SIAT6_HUMAN	Beta-galactoside alpha-2,3-sialyltransferase 3|CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase|Gal beta-1,3(4) GlcNAc alpha-2,3 sialyltransferase|N-acetyllactosaminide alpha-2,3-sialyltransferase|SIAT6_HUMAN|ST3Gal III|ST3N|Sialyltransferase 6
Q9UNP4	SIAT9_HUMAN	CMP-NeuAc:lactosylceramide alpha-2,3-sialyltransferase|GM3 synthase|Ganglioside GM3 synthase|Lactosylceramide alpha-2,3-sialyltransferase|SIAT9_HUMAN|ST3Gal V|Sialyltransferase 9
Q9H173	SIL1_HUMAN	BiP-associated|BiP-associated protein|Nucleotide exchange factor SIL1|SIL1_HUMAN
P0DMW4	SIL2A_HUMAN	SIL2A_HUMAN|Small integral membrane protein 10-like protein 2A
P0DMW5	SIL2B_HUMAN	SIL2B_HUMAN|Small integral membrane protein 10-like protein 2B
Q96EB6	SIR1_HUMAN	NAD-dependent protein deacetylase sirtuin-1|NAD-dependent protein deacylase sirtuin-1|Regulatory protein SIR2 homolog 1|SIR1_HUMAN|SIR2-like protein 1
Q9GZS3	SKI8_HUMAN	Meiotic recombination REC14 protein homolog|SKI8 homolog|SKI8 subunit of superkiller complex|SKI8 subunit of superkiller complex protein|SKI8_HUMAN|WD repeat-containing protein 61
P12757	SKIL_HUMAN	SKIL_HUMAN|Ski-like|Ski-like protein|Ski-related|Ski-related oncogene|Ski-related protein
Q4ZJI4	SL9B1_HUMAN	Na(+)/H(+) exchanger-like domain-containing protein 1|SL9B1_HUMAN|Sodium/hydrogen exchanger 9B1|Sodium/hydrogen exchanger-like domain-containing protein 1|Solute carrier family 9, subfamily B member 1
Q86UD5	SL9B2_HUMAN	Na(+)/H(+) exchanger NHA2|Na(+)/H(+) exchanger-like domain-containing protein 2|SL9B2_HUMAN|Sodium/hydrogen exchanger 9B2|Sodium/hydrogen exchanger-like domain-containing protein 2|Solute carrier family 9 subfamily B member 2
Q4G0N8	SL9C1_HUMAN	Na(+)/H(+) exchanger 10|SL9C1_HUMAN|Sodium/hydrogen exchanger 10|Solute carrier family 9 member 10|Solute carrier family 9 member C1|Sperm-specific Na(+)/H(+) exchanger
